"SAMPLE_ID","NOMINAL_TAXON","LAT","LON","MORPHOLOGICAL_TAXON","OPERATIONAL_TAXON","INCIPIENT_TAXON","THRESHOLD_TAXON","CYTB","SQCL","ddRAD","ddRAD_SRA","sqcl_SRA","CYTB_genbank"
"WAMR_139286_Ct_rubi","Ctenotus_rubicundus",-21.225,120.355278,"Ctenotus_rubicundus","Ctenotus_rubicundus","Ctenotus_rubicundus_V1","Ctenotus_sp93",TRUE,FALSE,TRUE,"SRS2115890",NA,"KJ505032"
"WAMR_146582_Ct_rubi","Ctenotus_rubicundus",-20.583,116.805833,"Ctenotus_rubicundus","Ctenotus_rubicundus","Ctenotus_rubicundus_V1","Ctenotus_sp93",TRUE,TRUE,TRUE,"SRS2115864","SRR31065862","KJ505675"
"WAMR_157327_Ct_rufe","Ctenotus_rufescens",-22.3,114.593056,"Ctenotus_rufescens","Ctenotus_rufescens","Ctenotus_rufescens_V1","Ctenotus_sp81",TRUE,TRUE,TRUE,"SRS2115848","SRR31065868","PQ523147"
"WAMR_158405_Ct_rufe","Ctenotus_rufescens",-22.887,114.557222,"Ctenotus_rufescens","Ctenotus_rufescens","Ctenotus_rufescens_V1","Ctenotus_sp81",TRUE,FALSE,TRUE,"SRS2115839",NA,"KJ505033.1"
"QMJ46108","Calyptotis_lepidorostrum",-27.416667,152.866667,"Calyptotis_lepidorostrum","Calyptotis_lepidorostrum","Calyptotis_lepidorostrum","Calyptotis_sp254",FALSE,TRUE,FALSE,NA,"SRS3431904",NA
"WAMR_110738_Ct_ruti","Ctenotus_rutilans",-22.604,117.193333,"Ctenotus_rutilans","Ctenotus_rutilans","Ctenotus_rutilans_V1","Ctenotus_sp62",TRUE,TRUE,TRUE,"SRS2115359","SRR31065707","GQ241611.1"
"WAMR_120005_Ct_ruti","Ctenotus_rutilans",-22.995833,119.091667,"Ctenotus_rutilans","Ctenotus_rutilans",NA,"Ctenotus_sp62",TRUE,FALSE,FALSE,NA,NA,"KJ505034.1"
"WAMR_129581_Ct_ruti","Ctenotus_rutilans",-22.9,119,"Ctenotus_rutilans","Ctenotus_rutilans","Ctenotus_rutilans_V1","Ctenotus_sp62",TRUE,FALSE,TRUE,"SRS2115334",NA,"GQ241612.1"
"NA_ABTC31797_Ct_saxa","Ctenotus_saxatilis",-23.8,133.2,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505693"
"NA_ABTC31798_Ct_saxa","Ctenotus_saxatilis",-23.8,133.2,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505694"
"NMVD_67682_Ct_saxa","Ctenotus_saxatilis",-23.7,132.7,"Ctenotus_saxatilis","Ctenotus_inornatus_S","Ctenotus_inornatus_S_V1","Ctenotus_sp1",TRUE,FALSE,TRUE,"SRS2115677",NA,"KJ505677"
"NMVD_67683_Ct_saxa","Ctenotus_saxatilis",-23.7,132.7,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505678"
"NTMR_13503_Ct_saxa","Ctenotus_saxatilis",-16.823,130.42,"Ctenotus_saxatilis","Ctenotus_superciliaris_W","Ctenotus_superciliaris_W_V1","Ctenotus_sp7",TRUE,FALSE,TRUE,"SRS2115674",NA,"KJ505688"
"NTMR_20243_Ct_saxa","Ctenotus_superciliaris",-16.167,133.433,"Ctenotus_saxatilis","Ctenotus_superciliaris_E",NA,"Ctenotus_sp8",TRUE,FALSE,FALSE,NA,NA,"KJ505690"
"NTMR_20628_Ct_saxa","Ctenotus_saxatilis",-24.1,132.7,"Ctenotus_saxatilis","Ctenotus_inornatus_S","Ctenotus_inornatus_S_V1","Ctenotus_sp1",TRUE,FALSE,TRUE,"SRS2115662",NA,"KJ505691"
"NTMR_20846_Ct_saxa","Ctenotus_superciliaris",-12.9,132.67,"Ctenotus_saxatilis","Ctenotus_superciliaris_E","Ctenotus_superciliaris_E_V1","Ctenotus_sp8",TRUE,TRUE,TRUE,"SRS2115660","SRR31065812","KJ505689"
"NTMR_22432_Ct_saxa","Ctenotus_superciliaris",-15.578,135.429722,"Ctenotus_saxatilis","Ctenotus_superciliaris_E","Ctenotus_superciliaris_E_V2","Ctenotus_sp8",TRUE,FALSE,TRUE,"SRS2115646",NA,"KJ505692"
"SAMR_28213_Ct_saxa","Ctenotus_saxatilis",-26.517,135.466667,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505704"
"SAMR_38776_Ct_saxa","Ctenotus_saxatilis",-19.283,134.216667,"Ctenotus_saxatilis","Ctenotus_inornatus_N",NA,"Ctenotus_sp6",TRUE,FALSE,FALSE,NA,NA,"KJ505679"
"SAMR_38808_Ct_saxa","Ctenotus_saxatilis",-21.533,133.883333,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505680"
"SAMR_38810_Ct_saxa","Ctenotus_saxatilis",-21.533,133.883333,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505681"
"SAMR_38811_Ct_saxa","Ctenotus_saxatilis",-21.533,133.883333,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505682"
"SAMR_42918_Ct_saxa","Ctenotus_saxatilis",-25.367,141.933333,"Ctenotus_saxatilis","Ctenotus_inornatus_S","Ctenotus_inornatus_S_V2","Ctenotus_sp1",TRUE,FALSE,TRUE,"SRS2115487",NA,"KJ505676"
"SAMR_44832_Ct_saxa","Ctenotus_saxatilis",-26.292,131.786389,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505698"
"SAMR_44833_Ct_saxa","Ctenotus_saxatilis",-26.292,131.786389,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505699"
"SAMR_44879_Ct_saxa","Ctenotus_saxatilis",-26.136,132.066667,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505696"
"SAMR_44887_Ct_saxa","Ctenotus_saxatilis",-26.136,132.066667,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505697"
"SAMR_45480_Ct_saxa","Ctenotus_saxatilis",-27.157,131.131111,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505700"
"SAMR_46880_Ct_saxa","Ctenotus_saxatilis",-26.688,135.716667,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505695"
"SAMR_50208_Ct_saxa","Ctenotus_saxatilis",-26.141,132.359167,"Ctenotus_saxatilis","Ctenotus_inornatus_S","Ctenotus_inornatus_S_V1","Ctenotus_sp1",TRUE,FALSE,TRUE,"SRS2115457",NA,"KJ505701"
"SAMR_50209_Ct_saxa","Ctenotus_saxatilis",-26.141,132.359167,"Ctenotus_saxatilis","Ctenotus_inornatus_S","Ctenotus_inornatus_S_V1","Ctenotus_sp1",TRUE,FALSE,TRUE,"SRS2115456",NA,"KJ505702"
"SAMR_51089_Ct_saxa","Ctenotus_saxatilis",-19.65,134.183333,"Ctenotus_saxatilis","Ctenotus_inornatus_N",NA,"Ctenotus_sp6",TRUE,FALSE,TRUE,"SRS2115454",NA,"KJ505687"
"SAMR_51538_Ct_saxa","Ctenotus_saxatilis",-26.253,131.480278,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505703"
"SAMR_53973_Ct_saxa","Ctenotus_saxatilis",-21.5,133.9,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505705"
"SAMR_53975_Ct_saxa","Ctenotus_superciliaris",-21.5,133.9,"Ctenotus_saxatilis","Ctenotus_superciliaris_E","Ctenotus_superciliaris_E_V2","Ctenotus_sp8",TRUE,FALSE,TRUE,"SRS2115449",NA,"KJ505706"
"SAMR_54008_Ct_saxa","Ctenotus_saxatilis",-21.506,133.893889,"Ctenotus_saxatilis","Ctenotus_inornatus_S","Ctenotus_inornatus_S_V1","Ctenotus_sp1",TRUE,FALSE,TRUE,"SRS2115448",NA,"KJ505707"
"WAMR_090839_Ct_saxa","Ctenotus_saxatilis",-21.617,119.023333,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505708"
"WAMR_100648_Ct_saxa","Ctenotus_saxatilis",-21.526,119.149167,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505709"
"WAMR_100649_Ct_saxa","Ctenotus_saxatilis",-21.526,119.149167,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505710"
"WAMR_102423_Ct_saxa","Ctenotus_saxatilis",-23.102,116.007778,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505712"
"WAMR_104103_Ct_saxa","Ctenotus_saxatilis",-21.596,119.088889,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505713"
"WAMR_106093_Ct_saxa","Ctenotus_saxatilis",-20.4,115.516667,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505714"
"WAMR_108347_Ct_saxa","Ctenotus_saxatilis",-21.597,115.060278,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505715"
"WAMR_108698_Ct_saxa","Ctenotus_saxatilis",-18.183,125.116667,"Ctenotus_saxatilis","Ctenotus_inornatus_N",NA,"Ctenotus_sp5",TRUE,FALSE,FALSE,NA,NA,"KJ505716"
"WAMR_108745_Ct_saxa","Ctenotus_saxatilis",-17.283,128.183333,"Ctenotus_saxatilis","Ctenotus_inornatus_N",NA,"Ctenotus_sp5",TRUE,FALSE,FALSE,NA,NA,"KJ505718"
"WAMR_108766_Ct_saxa","Ctenotus_saxatilis",-18.917,125.266667,"Ctenotus_saxatilis","Ctenotus_superciliaris_W","Ctenotus_superciliaris_W_V1","Ctenotus_sp7",TRUE,FALSE,TRUE,"SRS2115364",NA,"KJ505720"
"WAMR_108816_Ct_saxa","Ctenotus_saxatilis",-21.033,116.816667,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505722"
"WAMR_112190_Ct_saxa","Ctenotus_saxatilis",-21.741,115.113889,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505723"
"WAMR_112193_Ct_saxa","Ctenotus_saxatilis",-21.676,115.145833,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505724"
"WAMR_117679_Ct_saxa","Ctenotus_saxatilis",-20.567,115.566667,"Ctenotus_saxatilis","Ctenotus_superciliaris_W","Ctenotus_superciliaris_W_V2","Ctenotus_sp7",TRUE,FALSE,TRUE,"SRS2115349",NA,"KJ505725"
"WAMR_120012_Ct_saxa","Ctenotus_saxatilis",-22.946,119.1625,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505726"
"WAMR_120013_Ct_saxa","Ctenotus_saxatilis",-22.946,119.1625,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505727"
"WAMR_125009_Ct_saxa","Ctenotus_saxatilis",-22.74,119.0525,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505728"
"WAMR_125038_Ct_saxa","Ctenotus_saxatilis",-22.74,119.0525,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505729"
"WAMR_127782_Ct_saxa","Ctenotus_saxatilis",-22.796,117.79,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505730"
"WAMR_129615_Ct_saxa","Ctenotus_saxatilis",-22.917,119.016667,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505731"
"WAMR_132516_Ct_saxa","Ctenotus_saxatilis",-20.675,116.756111,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505732"
"WAMR_132517_Ct_saxa","Ctenotus_saxatilis",-20.675,116.756111,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505733"
"WAMR_132522_Ct_saxa","Ctenotus_saxatilis",-20.616,116.785,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505734"
"WAMR_132524_Ct_saxa","Ctenotus_saxatilis",-20.672,116.756111,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505735"
"WAMR_132682_Ct_saxa","Ctenotus_saxatilis",-20.616,120.276111,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505736"
"WAMR_132686_Ct_saxa","Ctenotus_saxatilis",-20.579,120.318611,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505737"
"WAMR_132690_Ct_saxa","Ctenotus_saxatilis",-20.6,120.284167,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505738"
"WAMR_132723_Ct_saxa","Ctenotus_saxatilis",-20.318,119.423333,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505739"
"WAMR_135404_Ct_saxa","Ctenotus_saxatilis",-22.35,117.35,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505740"
"WAMR_135692_Ct_saxa","Ctenotus_saxatilis",-17.983,122.333333,"Ctenotus_saxatilis","Ctenotus_superciliaris_W","Ctenotus_superciliaris_W_V2","Ctenotus_sp7",TRUE,FALSE,TRUE,"SRS2115323",NA,"KJ505741"
"WAMR_137975_Ct_saxa","Ctenotus_saxatilis",-21.883,114.016667,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505742"
"WAMR_139005_Ct_saxa","Ctenotus_saxatilis",-19.746,121.4575,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505743"
"WAMR_139228_Ct_saxa","Ctenotus_saxatilis",-21.266,120.455278,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505744"
"WAMR_139249_Ct_saxa","Ctenotus_saxatilis",-21.287,120.459444,"Ctenotus_saxatilis","Ctenotus_pantherinus","Ctenotus_pantherinus_V1","Ctenotus_sp92",TRUE,FALSE,TRUE,"SRS2115891",NA,"KJ505745.1"
"WAMR_139260_Ct_saxa","Ctenotus_saxatilis",-21.287,120.459444,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505746"
"WAMR_139450_Ct_saxa","Ctenotus_saxatilis",-22.006,115.342222,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505747"
"WAMR_140709_Ct_saxa","Ctenotus_saxatilis",-22.883,119.252778,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505748"
"WAMR_141380_Ct_saxa","Ctenotus_saxatilis",-20.905,116.216944,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505749"
"WAMR_145206_Ct_saxa","Ctenotus_saxatilis",-22.243,114.034722,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505750"
"WAMR_145210_Ct_saxa","Ctenotus_saxatilis",-22.243,114.034722,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505751"
"WAMR_145211_Ct_saxa","Ctenotus_saxatilis",-22.243,114.034722,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505752"
"WAMR_145521_Ct_saxa","Ctenotus_saxatilis",-20.91,118.68,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505753"
"WAMR_145571_Ct_saxa","Ctenotus_saxatilis",-20.61,118.61,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505754"
"WAMR_145576_Ct_saxa","Ctenotus_saxatilis",-21.01,118.7,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505755"
"WAMR_145577_Ct_saxa","Ctenotus_saxatilis",-21.16,118.81,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505756"
"WAMR_145699_Ct_saxa","Ctenotus_saxatilis",-22.958,119.178889,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505757"
"WAMR_151162_Ct_saxa","Ctenotus_saxatilis",-22.679,117.774444,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505758"
"WAMR_153812_Ct_saxa","Ctenotus_saxatilis",-21.894,114.009444,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505759"
"WAMR_153904_Ct_saxa","Ctenotus_saxatilis",-22.017,118.981944,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505760"
"WAMR_153905_Ct_saxa","Ctenotus_saxatilis",-22.917,119.216667,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505761"
"WAMR_153906_Ct_saxa","Ctenotus_saxatilis",-22.937,119.206944,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505762"
"WAMR_154265_Ct_saxa","Ctenotus_saxatilis",-21.913,118.971667,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505763"
"WAMR_154303_Ct_saxa","Ctenotus_saxatilis",-22.017,118.981944,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505764"
"WAMR_154304_Ct_saxa","Ctenotus_saxatilis",-22.958,119.178889,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505765"
"WAMR_154305_Ct_saxa","Ctenotus_saxatilis",-22.937,119.206944,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505766"
"WAMR_157182_Ct_saxa","Ctenotus_saxatilis",-22.25,114.507778,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505767"
"WAMR_157202_Ct_saxa","Ctenotus_saxatilis",-22.355,114.525,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505768"
"WAMR_157207_Ct_saxa","Ctenotus_saxatilis",-22.355,114.525,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505769"
"WAMR_157529_Ct_saxa","Ctenotus_saxatilis",-21.753,116.096389,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505770"
"WAMR_157532_Ct_saxa","Ctenotus_saxatilis",-21.674,115.889167,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505771"
"WAMR_157567_Ct_saxa","Ctenotus_saxatilis",-21.657,115.893889,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505772"
"WAMR_157591_Ct_saxa","Ctenotus_saxatilis",-21.722,116.104167,"Ctenotus_saxatilis","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505773"
"WAMR_157596_Ct_saxa","Ctenotus_saxatilis",-23.31,119.7975,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505774"
"WAMR_157629_Ct_saxa","Ctenotus_saxatilis",-23.31,119.7975,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505775"
"WAMR_158204_Ct_saxa","Ctenotus_saxatilis",-22.403,119.861111,"Ctenotus_saxatilis","Ctenotus_superciliaris_W","Ctenotus_superciliaris_W_V2","Ctenotus_sp7",TRUE,FALSE,TRUE,"SRS2115842",NA,"KJ505776"
"WAMR_158273_Ct_saxa","Ctenotus_saxatilis",-22.367,119.714722,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505777"
"WAMR_158342_Ct_saxa","Ctenotus_saxatilis",-22.601,114.227778,"Ctenotus_saxatilis","Ctenotus_superciliaris_W",NA,"Ctenotus_sp7",TRUE,FALSE,FALSE,NA,NA,"KJ505778"
"WAMR_158376_Ct_saxa","Ctenotus_saxatilis",-22.644,114.415,"Ctenotus_saxatilis","Ctenotus_superciliaris_W","Ctenotus_superciliaris_W_V2","Ctenotus_sp7",TRUE,FALSE,TRUE,"SRS2115841",NA,"KJ505779"
"SAMR_42744_Ct_sche","Ctenotus_schevilli",-21.917,144.416667,"Ctenotus_schevilli","Ctenotus_schevilli","Ctenotus_schevilli","Ctenotus_sp75",TRUE,TRUE,FALSE,NA,"SRR31065767","KJ505035.1"
"CUMV_14681_Ct_scho","Ctenotus_schomburgkii",-26.226,121.5575,"Ctenotus_schomburgkii","Ctenotus_schomburgkii_1","Ctenotus_schomburgkii_1_V1","Ctenotus_sp105",TRUE,TRUE,TRUE,"SRS2115741","SRS4312590","OM966724"
"CUMV_14700_Ct_scho","Ctenotus_schomburgkii",-27.586,119.5208,"Ctenotus_schomburgkii","Ctenotus_schomburgkii_1","Ctenotus_schomburgkii_1_V1","Ctenotus_sp105",TRUE,FALSE,TRUE,"SRS2115740",NA,"KJ505780"
"CUMV_14701_Ct_scho","Ctenotus_schomburgkii",-27.586,119.5208,"Ctenotus_schomburgkii","Ctenotus_schomburgkii_1",NA,"Ctenotus_sp105",TRUE,FALSE,FALSE,NA,NA,"KJ505781.1"
"CUMV_14702_Ct_scho","Ctenotus_schomburgkii",-27.586,119.5208,"Ctenotus_schomburgkii","Ctenotus_schomburgkii_1",NA,"Ctenotus_sp105",TRUE,FALSE,FALSE,NA,NA,"KJ505782.1"
"CUMV_14703_Ct_scho","Ctenotus_schomburgkii",-27.586,119.5208,"Ctenotus_schomburgkii","Ctenotus_schomburgkii_1",NA,"Ctenotus_sp105",TRUE,FALSE,FALSE,NA,NA,"KJ505783.1"
"CUMV_14704_Ct_scho","Ctenotus_schomburgkii",-27.586,119.5208,"Ctenotus_schomburgkii","Ctenotus_schomburgkii_1",NA,"Ctenotus_sp105",TRUE,FALSE,FALSE,NA,NA,"KJ505784.1"
"CUMV_14705_Ct_scho","Ctenotus_schomburgkii",-27.586,119.5208,"Ctenotus_schomburgkii","Ctenotus_schomburgkii_1",NA,"Ctenotus_sp105",TRUE,FALSE,FALSE,NA,NA,"KJ505785.1"
"NA_ABTC113798_Ct_scho","Ctenotus_schomburgkii",-24.08083,143.1983,"Ctenotus_schomburgkii","Ctenotus_schomburgkii_2","Ctenotus_schomburgkii_2_V1","Ctenotus_sp107",TRUE,FALSE,TRUE,"SRS2115724",NA,"PQ523148"
"NA_ABTC12623_Ct_scho","Ctenotus_schomburgkii",-24.43333,131.8167,"Ctenotus_schomburgkii","Ctenotus_schomburgkii_2","Ctenotus_schomburgkii_2_V3","Ctenotus_sp107",TRUE,FALSE,TRUE,"SRS2115719",NA,"PQ523149"
"SAMAR_25378_Ct_scho","Ctenotus_schomburgkii",-30.8,132.1167,"Ctenotus_schomburgkii","Ctenotus_schomburgkii_1","Ctenotus_schomburgkii_1_V2","Ctenotus_sp105",TRUE,TRUE,TRUE,"SRS2115620","SRR31065876","OM966725"
"SAMAR_26265_Ct_scho","Ctenotus_schomburgkii",-31.61389,129.1056,"Ctenotus_schomburgkii","Ctenotus_schomburgkii_1","Ctenotus_schomburgkii_1_V2","Ctenotus_sp105",TRUE,FALSE,TRUE,"SRS2115616",NA,"OM966726"
"SAMAR_32255_Ct_scho","Ctenotus_schomburgkii",-29.44528,130.1744,"Ctenotus_schomburgkii","Ctenotus_schomburgkii_1","Ctenotus_schomburgkii_1_V2","Ctenotus_sp105",TRUE,FALSE,TRUE,"SRS2115607",NA,"OM966727"
